the	O
)	O
recalled	O
on	O
the	O
CERAD	TEST
Delayed	TEST
Word	TEST
Recall	TEST
Test	TEST
provided	O
the	O
measure	O
of	O
delayed	O
verbal	O
recall	O
used	O
as	O
the	O
dependent	O
variable	O
in	O
the	O
analyses	O
.	O
Cognitive	O
function	O
was	O
evaluated	O
annually	O
with	O
the	O
Consortium	TEST
to	TEST
Establish	TEST
a	TEST
Registry	TEST
for	TEST
AD	TEST
(	O
CERAD	TEST
)	O
neuropsychological	O
battery	O
.	O
The	O
most	O
recent	O
available	O
MMSE	TEST
score	O
was	O
influenced	O
by	O
V	O
.	O
the	O
presence	O
or	O
absence	O
of	O
hallucinations	O
and	O
delusions	O
was	O
determined	O
and	O
rated	O
on	O
the	O
Consortium	TEST
to	TEST
Establish	TEST
a	TEST
Registry	TEST
for	TEST
Alzheimer's	TEST
Disease	TEST
(	O
CERAD	TEST
)	O
Behavioral	TEST
Rating	TEST
Scale	TEST
.	O
Digit	TEST
Span	TEST
Backwards	TEST
test	TEST
.	O
To	O
identify	O
the	O
neural	O
correlates	O
for	O
impaired	O
performance	O
on	O
the	O
clock	TEST
drawing	TEST
test	TEST
(	O
CDT	TEST
)	O
in	O
patients	O
with	O
Alzheimer's	O
disease	O
(	O
AD	O
)	O
,	O
we	O
examined	O
the	O
relationship	O
between	O
the	O
CDT	TEST
performances	O
and	O
the	O
regional	O
cerebral	O
blood	O
flow	O
(	O
rCBF	O
)	O
in	O
100	O
AD	O
patients	O
.	O
Many	O
cognitive	O
skills	O
such	O
as	O
perceptual	O
,	O
executive	O
,	O
motor	O
,	O
and	O
visuospatial	O
ability	O
are	O
necessary	O
for	O
completion	O
of	O
the	O
CDT	TEST
.	O
The	O
CDT	TEST
was	O
administered	O
and	O
scored	O
according	O
to	O
the	O
modified	O
Shulman	TEST
method	TEST
.	O
To	O
examine	O
the	O
neural	O
correlates	O
for	O
the	O
CDT	TEST
deficits	O
in	O
AD	O
.	O
In	O
the	O
present	O
study	O
,	O
we	O
examined	O
patients	O
with	O
scores	O
of	O
3	O
in	O
the	O
CDT	TEST
and	O
those	O
with	O
scores	O
less	O
than	O
3	O
separately	O
in	O
order	O
to	O
determine	O
whether	O
or	O
not	O
the	O
misrepresentation	O
of	O
the	O
hands	O
and	O
visuospatial	O
disorganization	O
is	O
related	O
to	O
deficit	O
in	O
the	O
distinctive	O
neural	O
network	O
.	O
The	O
severely	O
impaired	O
CDT	TEST
group	O
(	O
severeICDT	O
)	O
consisted	O
of	O
25	O
patients	O
who	O
had	O
a	O
score	O
of	O
0	O
-	O
2	O
on	O
their	O
CDT	TEST
.	O
When	O
the	O
patients	O
drew	O
an	O
impaired	O
clock	O
,	O
the	O
patients	O
were	O
instructed	O
to	O
copy	O
,	O
as	O
accurately	O
as	O
possible	O
,	O
a	O
clock	O
from	O
a	O
model	O
.	O
The	O
degree	O
of	O
CDT	TEST
impairment	O
was	O
significantly	O
correlated	O
with	O
the	O
rCBF	O
reduction	O
in	O
the	O
left	O
posterolateral	O
temporal	O
cortex	O
.	O
The	O
Clock	TEST
Drawing	TEST
Test	TEST
(	O
CDT	TEST
)	O
is	O
widely	O
used	O
in	O
cognitive	O
assessment	O
.	O
We	O
found	O
a	O
positive	O
relationship	O
between	O
the	O
left	O
posterior	O
temporal	O
lobe	O
and	O
the	O
CDT	TEST
total	O
score	O
.	O
In	O
the	O
present	O
study	O
,	O
we	O
aimed	O
to	O
identify	O
associations	O
between	O
regional	O
cerebral	O
blood	O
flow	O
(	O
rCBF	O
)	O
and	O
specific	O
error	O
types	O
on	O
the	O
CDT	TEST
in	O
patients	O
with	O
AD	O
.	O
Mendez	O
method	O
,	O
also	O
called	O
the	O
Clock	TEST
Drawing	TEST
Interpretation	TEST
Scale	TEST
.	O
All	O
cases	O
had	O
been	O
thoroughly	O
assessed	O
using	O
comprehensive	O
neurological	O
and	O
neuropsychological	O
methods	O
,	O
including	O
the	O
Mini-Mental	TEST
State	TEST
Exam	TEST
(	O
MMSE	TEST
)	O
.	O
Patients	O
with	O
MCI	O
showed	O
performance	O
deficits	O
compared	O
to	O
controls	O
in	O
three-word	O
delayed	O
recall	O
of	O
MMSE	TEST
and	O
3-min	O
delayed	O
recall	O
of	O
RCF	O
.	O
Verbal	O
delayed	O
recall	O
was	O
evaluated	O
using	O
three-word	O
delayed	O
recall	O
from	O
MMSE	TEST
since	O
this	O
was	O
sensitive	O
to	O
dementia	O
and	O
can	O
be	O
administered	O
in	O
several	O
minutes	O
.	O
Patients	O
were	O
carefully	O
screened	O
with	O
the	O
synoptic	O
batteries	O
of	O
the	O
MMSE	TEST
and	O
of	O
the	O
CAM-COG	TEST
battery	TEST
.	O
The	O
Buschke-Fuld	TEST
selective	TEST
reminding	TEST
test	TEST
(	O
SRT	TEST
)	O
,	O
in	O
its	O
short	O
version	O
(	O
Masur	O
et al.	O
,	O
1989	O
)	O
,	O
is	O
a	O
word-list	O
learning	O
of	O
12	O
words	O
and	O
6	O
repetition	O
trials	O
.	O
Category	TEST
fluency	TEST
verbal	TEST
(	O
CFVT	TEST
)	O
was	O
tested	O
for	O
colours	O
.	O
Patients'	O
symptom	O
severity	O
was	O
evaluated	O
by	O
a	O
trained	O
psychiatrist	O
using	O
the	O
Positive	TEST
and	TEST
Negative	TEST
Syndrome	TEST
Scale	TEST
(	O
PANSS	TEST
)	O
.	O
Deficits	O
in	O
mental	O
flexibility	O
as	O
assessed	O
with	O
the	O
TMT-B	TEST
are	O
often	O
found	O
in	O
patients	O
with	O
frontal-lobe	O
damage	O
.	O
Trail	TEST
Making	TEST
Test	TEST
.	O
Both	O
TMT-A	TEST
and	O
TMT-B	TEST
were	O
administered	O
.	O
The	O
first	O
aim	O
of	O
the	O
present	O
study	O
was	O
to	O
determine	O
the	O
precise	O
role	O
of	O
WMH	TEST
and	O
MTA	TEST
(	O
main	O
and	O
interaction	O
effects	O
)	O
in	O
TMT-B	TEST
task	O
performance	O
in	O
elderly	O
participants	O
.	O
Of	O
specific	O
interest	O
were	O
different	O
indices	O
of	O
TMT-B	TEST
performance	O
,	O
including	O
TMT-B	TEST
completion	O
time	O
,	O
the	O
TMT-B-A	TEST
difference	O
,	O
the	O
TMT-B	TEST
/	TEST
A	TEST
ratio	O
,	O
and	O
the	O
number	O
of	O
shifting	O
and	O
sequencing	O
errors	O
on	O
the	O
TMT-B	TEST
test	O
.	O
MTA	TEST
was	O
rated	O
with	O
a	O
5-point	O
visual	O
rating	O
scale	O
measuring	O
the	O
height	O
of	O
the	O
hippocampal	O
formation	O
and	O
enlargement	O
of	O
the	O
surrounding	O
cerebrospinal	O
fluid	O
spaces	O
.	O
Examination	O
of	O
every	O
participant	O
included	O
medical	O
history	O
,	O
neurological	O
examination	O
,	O
informant	O
interview	O
(	O
Clinical	TEST
Dementia	TEST
Rating	TEST
,	O
CDR	TEST
)	O
,	O
neuropsychological	O
assessment	O
(	O
Consortium	TEST
to	TEST
establish	TEST
a	TEST
registry	TEST
for	TEST
Alzheimer's	TEST
disease	TEST
,	O
CERAD	TEST
battery	TEST
)	O
.	O
We	O
additionally	O
investigated	O
the	O
relationship	O
between	O
memory	O
impairments	O
and	O
PSD	O
of	O
LFF	O
in	O
patients	O
with	O
AD	O
.	O
Delayed	TEST
recall	TEST
scores	O
from	O
the	O
CERAD	TEST
battery	TEST
were	O
significantly	O
lower	O
in	O
patients	O
with	O
AD-dementia	O
and	O
were	O
used	O
as	O
a	O
memory	O
measure	O
.	O
In	O
this	O
prospective	O
study	O
,	O
we	O
aimed	O
to	O
evaluate	O
the	O
effect	O
of	O
STN-DBS	TEST
on	O
pain	O
perception	O
in	O
PD	O
patients	O
,	O
using	O
a	O
valid	O
and	O
reliable	O
questionnaire	O
,	O
the	O
short	O
McGill	TEST
Pain	TEST
Questionnaire	TEST
Pain	TEST
Questionnaire	TEST
of	TEST
Saint	TEST
Antoine	TEST
(	O
MPQ-QDSA	TEST
)	O
which	O
allows	O
a	O
multidimensional	O
,	O
qualitative	O
and	O
quantitative	O
pain	O
assessment	O
.	O
Moreover	O
,	O
we	O
investigated	O
correlations	O
between	O
pain	O
and	O
motor	O
status	O
,	O
depression	O
and	O
dopaminergic	O
treatment	O
changes	O
after	O
STN-DBS	TEST
.	O
The	O
short	O
auto	O
questionnaire	O
MPQ-QDSA	TEST
consisting	O
of	O
8	O
sensory	O
.	O
The	O
bodily	O
discomfort	O
item	O
of	O
the	O
specific	O
questionnaire	O
of	O
quality	O
of	O
life	O
,	O
the	O
Parkinson's	TEST
disease	TEST
Questionnaire-39	TEST
(	O
PDQ-39	TEST
)	O
;	O
The	O
PDQ-39	TEST
Bodily	TEST
discomfort	O
subscore	O
and	O
the	O
UPDRS	TEST
II	TEST
item	TEST
17	TEST
were	O
also	O
significantly	O
improved	O
after	O
STN-DBS	TEST
.	O
All	O
participants	O
underwent	O
a	O
general	O
neuropsychological	O
assessment	O
at	O
the	O
day	O
of	O
MR	O
scan	O
,	O
including	O
the	O
Mini-Mental	TEST
State	TEST
Examination	TEST
(	O
MMSE	TEST
)	O
and	O
CDR	TEST
.	O
Although	O
there	O
was	O
no	O
significant	O
metabolic	O
difference	O
between	O
the	O
two	O
educational	O
groups	O
,	O
significantly	O
different	O
associations	O
between	O
the	O
rCMRglc	TEST
and	O
the	O
B-ADL	TEST
score	O
were	O
detected	O
in	O
the	O
right	O
middle	O
occipital	O
gyrus	O
.	O
We	O
report	O
a	O
significant	O
inverse	O
association	O
between	O
the	O
B-ADL	TEST
score	O
and	O
the	O
rCMRglc	TEST
in	O
extensive	O
cortical	O
areas	O
including	O
regions	O
in	O
the	O
prefrontal	O
.	O
based	O
on	O
a	O
semi-structured	O
interview	O
with	O
the	O
patient	O
and	O
a	O
relative	O
,	O
on	O
Mini-Mental	TEST
State	TEST
Examination	TEST
(	O
MMSE	TEST
)	O
.	O
The	TEST
Clinical	TEST
Dementia	TEST
Rating	TEST
(	O
CDR	TEST
)	O
scale	O
,	O
a	O
semistructured	O
interview	O
with	O
the	O
patient	O
and	O
caregiver	O
,	O
was	O
used	O
to	O
provide	O
60	O
Neuroradiology	O
(	O
2016	O
)	O
an	O
index	O
of	O
global	O
cognitive	O
status	O
.	O
Moreover	O
,	O
patients'	O
visuospatial	O
,	O
memory	O
and	O
executive	O
cognitive	O
domains	O
were	O
specifically	O
assessed	O
by	O
using	O
the	O
Clock	TEST
Drawing	TEST
-	TEST
copy	TEST
Test	TEST
.	O
The	O
30-item	TEST
Boston	TEST
Naming	TEST
Test	TEST
(	O
BNT	TEST
)	O
was	O
used	O
to	O
assess	O
naming	O
impairment	O
.	O
with	O
the	O
Total	TEST
Wordlist	TEST
Learning	TEST
Test	TEST
(	O
WL-Learning	TEST
Test	TEST
)	O
and	O
Wordlist	TEST
Delayed	TEST
Recall	TEST
Test	TEST
(	O
WL-Recall	TEST
Test	TEST
)	O
from	O
the	O
Consortium	TEST
to	TEST
Establish	TEST
a	TEST
Registry	TEST
for	TEST
Alzheimer's	TEST
disease	TEST
(	O
CERAD	TEST
)	O
battery	O
.	O
This	O
memory	O
test	O
consists	O
of	O
three	O
presentations	O
of	O
a	O
10-word	O
list	O
(	O
WL-Learning	TEST
Test	TEST
)	O
and	O
a	O
5-min	TEST
recall	TEST
(	O
WL-Recall	TEST
Test	TEST
)	O
of	O
the	O
same	O
list	O
.	O
Revised	TEST
Fourth	TEST
Edition	TEST
(	O
DSM-IV-TR	TEST
)	O
and	O
the	O
Mini-Mental	TEST
State	TEST
Examination	TEST
score	O
(	O
MMSE	TEST
)	O
.	O
All	O
subjects	O
underwent	O
the	O
Mini	TEST
Mental	TEST
State	TEST
Examination	TEST
(	O
MMSE	TEST
)	O
.	O
Apathy	O
is	O
a	O
disabling	O
non-motor	O
symptom	O
that	O
is	O
frequently	O
observed	O
in	O
Parkinson's	O
disease	O
(	O
PD	O
)	O
.	O
Its	O
description	O
and	O
physiopathology	O
suggest	O
that	O
it	O
is	O
partially	O
mediated	O
by	O
emotional	O
impairment	O
,	O
but	O
this	O
research	O
issue	O
has	O
never	O
been	O
addressed	O
at	O
a	O
clinical	O
and	O
metabolic	O
level	O
.	O
We	O
therefore	O
conducted	O
a	O
metabolic	O
neuorodeoxyglucose	O
study	O
using	O
positron	TEST
emission	TEST
18FDG	TEST
tomography	TEST	
(	O
PET	TEST
)	O
in	O
36	O
PD	O
patients	O
without	O
depression	O
and	O
dementia	O
.	O
Apathy	O
was	O
assessed	O
on	O
the	O
Apathy	TEST
Evaluation	TEST
Scale	TEST
(	O
AES	TEST
)	O
,	O
and	O
emotional	TEST
facial	TEST
recognition	TEST
(	O
EFR	TEST
)	O
performances	O
(	O
ie	O
,	O
percentage	O
of	O
correct	O
responses	O
)	O
were	O
calculated	O
for	O
each	O
patient	O
.	O
The	O
French	O
version	O
of	O
the	O
Mini-International	TEST
Neuropsychiatric	TEST
Interview	TEST
(	O
MINI	TEST
500	TEST
)	O
was	O
used	O
to	O
exclude	O
dementia	O
and	O
depression	O
.	O
Apathy	O
was	O
assessed	O
on	O
the	O
Apathy	TEST
Evaluation	TEST
Scale	TEST
.	O
the	O
SRT	TEST
score	O
gave	O
two	O
clusters	O
of	O
significant	O
correlation	O
.	O
The	O
Buschke-Fuld	TEST
Selective	TEST
Reminding	TEST
Test	TEST
(	O
SRT	TEST
)	O
.	O
By	O
taking	O
into	O
account	O
the	O
MMSE	TEST
score	O
,	O
there	O
was	O
a	O
substantial	O
change	O
in	O
the	O
extent	O
and	O
sites	O
of	O
correlation	O
between	O
the	O
SRT	TEST
score	O
and	O
brain	O
perfusion	O
.	O
Sentence	TEST
repetition	TEST
.	O
The	O
sentence	O
items	O
on	O
the	O
Repetition	TEST
subtest	TEST
of	O
the	O
Western	TEST
Aphasia	TEST
Battery 	TEST
.	O
Eight	O
RBD	O
patients	O
had	O
one	O
single	O
single	TEST
photon	TEST
emission	TEST
computerized	TEST
tomography	TEST
(	O
SPECT	TEST
)	O
scan	O
with	O
I-ioflupane	O
.	O
Over	O
the	O
past	O
20	O
years	O
,	O
increasing	O
evidence	O
has	O
emerged	O
for	O
idiopathic	O
rapid	TEST
eye	TEST
movement	TEST
(	O
REM	TEST
)	O
sleep	TEST
behaviour	TEST
disorder	TEST
(	O
RBD	TEST
)	O
.	O
In	O
this	O
study	O
,	O
we	O
set	O
out	O
to	O
explore	O
the	O
potential	O
of	O
resting	O
state	O
functional	O
MRI	O
to	O
quantify	O
basal	O
ganglia	O
dysfunction	O
in	O
patients	O
with	O
RBD	TEST
.	O
Twenty-six	O
patients	O
with	O
RBD	TEST
were	O
consecutively	O
recruited	O
from	O
the	O
sleep	O
disorders	O
clinics	O
at	O
the	O
John	O
Radcliffe	O
Hospital	O
.	O
MCI	O
patients	O
were	O
diagnosed	O
using	O
criteria	O
for	O
amnestic	O
MCI	O
,	O
with	O
Mini-Mental	TEST
State	TEST
Examination	TEST
(	O
MMSE	TEST
)	O
scores	O
>	O
25	O
,	O
and	O
clinical	TEST
dementia	TEST
rating	TEST
(	O
CDR	TEST
)	O
scale	O
scores	O
of	O
0.5	O
.	O
The	O
aim	O
of	O
this	O
study	O
was	O
to	O
analyze	O
in	O
mild	O
AD	O
correlations	O
between	O
episodic	O
memory	O
performance	O
,	O
assessed	O
by	O
the	O
FCSRT	TEST
,	O
and	O
regional	O
grey	O
matter	O
volume	O
using	O
three	O
MRI	O
anatomical	O
imaging	O
complementary	O
methods	O
;	O
with	O
voxel-based	TEST
morphometry	TEST
(	O
VBM	TEST
)	O
analysis	O
.	O
the	O
hippocampus	O
(	O
when	O
verbal	O
memory	O
was	O
assessed	O
with	O
the	O
Free	TEST
and	TEST
Cued	TEST
Selective	TEST
Reminding	TEST
Test	TEST
(	O
FCSRT	TEST
)	O
.	O
have	O
a	O
score	O
on	O
the	O
Clinical	TEST
Dementia	TEST
Rating	TEST
Scale	TEST
(	O
CDR	TEST
)	O
.	O
Scores	O
of	O
FCSRT	TEST
total	O
recall	O
were	O
significantly	O
correlated	O
with	O
a	O
large	O
cluster	O
of	O
17,679	O
voxels	O
included	O
the	O
left	O
medial	O
temporal	O
lobe	O
and	O
the	O
thalami	O
.	O
The	O
degree	O
of	O
cognitive	O
impairment	O
was	O
rated	O
on	O
the	O
MMSE	O
.	O
We	O
predicted	O
impaired	O
CDT	TEST
performance	O
to	O
correlate	O
with	O
AD	O
typical	O
hippocampal	O
atrophy	O
.	O
The	O
objective	O
of	O
this	O
study	O
was	O
to	O
investigate	O
the	O
associations	O
between	O
clock	TEST
drawing	TEST
test	TEST
(	O
CDT	TEST
)	O
performance	O
and	O
subcortical	TEST
brain	TEST
morphology	TEST
.	O
Finally	O
,	O
subjects	O
with	O
impaired	O
CDT	TEST
performance	O
showed	O
regional	O
shape	O
retractions	O
within	O
the	O
right	O
pallidum	O
,	O
primarily	O
affecting	O
its	O
lateral	O
portion	O
.	O
Cognitive	O
performance	O
was	O
further	O
investigated	O
with	O
a	O
standardized	O
extensive	O
neuropsychological	O
test	O
battery	O
(	O
Consortium	TEST
to	TEST
Establish	TEST
a	TEST
Registry	TEST
for	TEST
Alzheimer's	TEST
Disease	TEST
,	O
CERAD	TEST
)	O
.	TEST
Impaired	O
CDT	TEST
performance	O
was	O
significantly	O
correlated	O
with	O
reduced	O
volumes	O
of	O
the	O
right	O
and	O
left	O
hippocampus	O
.	O
Verbal	O
and	O
visual	O
episodic	O
memory	O
was	O
assessed	O
using	O
the	O
Hopkins	TEST
Verbal	TEST
Learning	TEST
Test-Revised	TEST
(	O
HVLT-R	TEST
)	O
.	O
We	O
used	O
the	O
Seoul	TEST
Neuropsychological	TEST
Screening	TEST
Battery	TEST
(	O
SNSB	TEST
)	O
to	O
determine	O
the	O
cognitive	O
performance	O
of	O
both	O
groups	O
.	O
using	O
the	O
caregiver-based	O
structured	O
interview	O
of	O
the	O
Neuropsychiatric	TEST
Inventory	TEST
(	O
NPI	TEST
)	O
.	O
The	O
SNSB	TEST
includes	O
cognitive	O
subsets	O
of	O
attention	O
(	O
forward	TEST
and	TEST
backward	TEST
digit	TEST
span	TEST
and	O
letter-cancellation	TEST
tests	TEST
)	O
,	O
language	O
and	O
related	O
functions	O
(	O
reading	O
,	O
writing	O
,	O
comprehension	O
,	O
repetition	O
,	O
confrontational	O
naming	O
using	O
the	O
Korean	TEST
version	TEST
of	TEST
the	TEST
Boston	TEST
Naming	TEST
Test	TEST
)	O
,	O
21	O
visuospatial	O
function	O
(	O
drawing	O
an	O
interlocking	O
pentagon	O
and	O
the	O
Rey	TEST
Complex	TEST
Figure	TEST
Test	TEST
(	O
RCFT	TEST
)	O
)	O
,	O
verbal	O
memory	O
(	O
the	O
Seoul	TEST
Verbal	TEST
Learning	TEST
Test	TEST
)	O
,	O
visual	O
memory	O
(	O
the	O
RCFT	TEST
;	O
immediate	O
recall	O
,	O
20	O
min	O
delayed	O
recall	O
and	O
recognition	O
)	O
and	O
frontal	O
executive	O
function	O
(	O
contrasting	O
programme	O
,	O
go-no-go	TEST
test	TEST
, 	O
Luria	O
loop	O
,	O
phonemic	O
and	O
semantic	O
Controlled	TEST
Oral	TEST
Word	TEST
Association	TEST
Test	TEST
,	O
and	O
stroop	TEST
test	TEST
)	O
.	O
Digit	TEST
span	TEST
.	O
Subjects	O
were	O
administered	O
the	O
digits	TEST
span	TEST
forward	TEST
and	TEST
backward	TEST
subtests	O
from	O
the	O
Wechsler	TEST
Memory	TEST
Scale	TEST
-	TEST
Revised	TEST
.	O
ICD	O
behaviours	O
were	O
assessed	O
with	O
the	O
Questionnaire	TEST
for	TEST
Impulsive-Compulsive	TEST
Disorders	TEST
in	TEST
Parkinson's	TEST
disease	TEST
(	O
QUIP	TEST
)	O
short	O
form	O
.	O
Motor	O
severity	O
at	O
baseline	O
was	O
assessed	O
with	O
the	O
Movement	TEST
Disorders	TEST
Society-Unified	TEST
Parkinson's	TEST
Disease	TEST
Rating	TEST
Scale	TEST
Part	TEST
III	TEST
(	O
MDS-UPDRS	TEST
III	TEST
)	O
.	O
For	O
both	O
GPe	O
and	O
GPi	O
,	O
higher	O
C-DASB	O
BP	O
correlated	O
significantly	O
with	O
higher	O
AIMS	TEST
scores	O
.	O
